node1	node2	X13_12N_N_N_2	X13_18S_H_C_0	X13_22N_H_N_2	X13_23N_N_N_1	X13_3N_N_N_1	X13_4S_H_C_2	X13_6N_N_N_1	X13_8N_N_N_0	X14_15N_H_N_0	X14_16S_H_C_1	X14_1N_H_N_1	X14_23S_N_C_1	X14_3N_N_N_1	X14_3S_N_C_1	X14_4N_H_N_2	X14_4S_H_C_2
OTU_1292	OTU_351	0	-0.287157386323353	0	0	0	0	0	0	-0.112090160522152	-0.187264773500734	-0.19705112456056	0	0	0	-0.136529440380063	0
OTU_1362	OTU_351	0	0	0	0	0	0	0	-0.0702558800417846	0	0	0	0	-0.111722224920694	0	0	0
OTU_1417	OTU_351	0	0.107526395487092	0	0	0	0	0.104941881666943	0	0.0807679536711224	0	0.100015285027719	0	-0.121631169766815	-0.139562105921393	0.0876347370021855	0
OTU_1611	OTU_351	0	0	0	0	-0.0774367481883569	0	0	0	0	-0.107500186705318	0	0	-0.100933188090586	0	0	0
OTU_1781	OTU_351	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.083403310275846	0	0
OTU_1849	OTU_351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2073	OTU_351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2102	OTU_351	0	0	0	0	0	0	0	0	-0.10325880340936	0	-0.0813383176773972	0	0	0	0	0
OTU_254	OTU_351	0	0	0	0	0	0	0	0	0	0	0	0	-0.0894449313095902	0	0	0
OTU_3209	OTU_3511	0	0	0	0	0	-0.0735387753645673	0	0	0	-0.0887664149476558	0	0	0	-0.0955113930974503	0	0
OTU_10975	OTU_3502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0821393005090247	0
OTU_1	OTU_352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1116	OTU_352	0	0	0	0	0	-0.0426534785408023	0	0	0	-0.0379042431879509	0	0	0	0	0	0
OTU_1335	OTU_352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_179	OTU_352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2134	OTU_352	0	0	0	0	0	0	-0.10645734785076	0	0	0	0	0	0	0	0	0
OTU_2291	OTU_352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2715	OTU_352	0	0	0	0	0	-0.0823841406536107	0	0	0	0	0	-0.100023550977988	0	0	0	0
OTU_2726	OTU_352	0	0	0	-0.0943172192882107	0	0	-0.0986352627182574	0	-0.0756835730897159	0	0	0	0	0	0	0
OTU_295	OTU_352	0	0	0	0	-0.104146451651871	0	0	0	0	0	0	0	0	0	0	0
OTU_33	OTU_352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_192	OTU_3519	0	0	0	0	0	0	0	0	0	0	0	0	-0.0747990983030415	0	0	0
OTU_2208	OTU_3519	0	0	0	-0.130767773472209	0	0	0	0	0	-0.120524586389591	0	0	0	0	0	-0.0786669533578165
OTU_301	OTU_3519	0	0	0	0	0	0	-0.0723170190929563	0	-0.0878917370127598	-0.110947611087441	0	0	0	-0.141270738897935	0	0
OTU_3081	OTU_3526	0	0	0	0	-0.119395689718821	0	0	0	0	0	0	0	0	0	0	0
OTU_1572	OTU_3529	0	-0.129177435200462	0	-0.109115695546577	0	0	0	0	0	0	0	0	-0.180959837085468	0	0	0
OTU_1676	OTU_3529	0	0	-0.0911633075095721	-0.225210668678976	0	0	0	0	0	0	0	-0.164756133252441	-0.172748162799568	0	0	0
OTU_2186	OTU_3529	-0.0609421599195821	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0601302886326694	0
OTU_1387	OTU_3524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1507	OTU_3524	-0.104689653476646	0	0	0	0	0	0	0	0	0	0	0	-0.100244832225908	0	0	0
OTU_2343	OTU_3524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2521	OTU_3524	0	0	-0.0881333314074903	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1209	OTU_3536	0	-0.0843782772783305	0	0	0	-0.102359081485351	0	0	0	0	0	-0.31196410759214	0	0	0	0
OTU_1695	OTU_3536	-0.135858950726876	0	0	0	0	-0.113008598969824	0	-0.107703383013038	0	0	0	-0.1416523655319	0	-0.112183836898645	0	0
OTU_2459	OTU_3536	0	0	0	0	0	0	0	0	0	0	0	-0.0752194185275106	0	0	0	0
OTU_3010	OTU_3536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1345	OTU_3541	0	0	0	-0.0863609724844188	0	-0.161658951246006	0	0	0	0	0	0	0	0	0	0
OTU_17	OTU_3541	0	-0.0938210343487854	0	0	0	0	0	0	-0.181916014458492	0	-0.11293833533017	0	0	0	0	0
OTU_192	OTU_354	0	0	0	0	0	-0.127415192222434	0	0	-0.258917292665151	0	-0.222420764902618	0	-0.230065087951611	0	0	0.132621080011271
OTU_2208	OTU_354	0	0	0	-0.0912925528649743	0	0	0	-0.130797493423068	0	0	0	0	0	0	0	-0.240494350017219
OTU_1413	OTU_3547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1820	OTU_355	-0.0904016129550266	0	-0.139431524330826	0	-0.137182818686357	-0.181245868475933	-0.164634540611566	0	0	0	-0.167901635876706	-0.0888805393698616	-0.168426049627908	0	0	0
OTU_193	OTU_355	0.120441260016887	0	0	0	0	0	0	0	0	0	0.101410766584748	0	0	0	0.0839020267194628	0
OTU_10712	OTU_3556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1102	OTU_3556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2298	OTU_3556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2593	OTU_3556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3476	OTU_3556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1094	OTU_356	-0.163380001355251	-0.176482234514506	0	0	0	0	-0.126375261858158	0	-0.148088186593907	-0.115750084988748	0	0	0	0	0	0
OTU_150	OTU_356	0	0.0878092659802443	-0.104072569734193	-0.234291417756326	0	0	0	0	0.0751491418268514	0	0.0882603826699788	0	0	0	0.0736526742784435	0
OTU_158	OTU_356	0	0.0945397089945281	0	0	0	0	0	0	-0.0844324794522939	0	0.0845480053365294	0	0	0	0	0
OTU_1768	OTU_356	0	-0.0737235729368273	0	-0.118271261211092	-0.142841285089064	-0.128431172881692	-0.115966419530024	0	-0.136444954109801	-0.106070241960311	-0.195157371558672	0	0	0	-0.186458116571911	-0.165411084950096
OTU_199	OTU_356	0	0.0927952717755395	0	0	0	0	0	0	0	0	0	0	0	0	0.0763410417044749	0
OTU_203	OTU_356	0	0	0	0	-0.128455724479097	0	-0.174589588969093	0	-0.0932636295573315	-0.0934694851705072	0	0	0	0	-0.106423193493357	-0.0672537445040756
OTU_302	OTU_356	0	0.0893324361065281	0	0	0	0	0	0	0	0	0.0798528352097535	0	0	0	0.0762271618856416	0
OTU_315	OTU_356	0	0	0	0	0	0	0	0	0.0744684774310921	0	0	0	0	0	0.0798774608788767	0
OTU_1729	OTU_3566	0	0	0	0	0	0	-0.220703497367318	0	0	0	0	0	-0.101098273535844	0	-0.102089978227063	0
OTU_1922	OTU_3566	0	0	0	-0.184615135746725	-0.0965204343654201	0	0	-0.0849626562009748	0	0	0	0	0	0	0	0
OTU_3337	OTU_3566	0	0	-0.0928769536930062	-0.149487976267453	-0.120447945413943	0	-0.0935701121419691	0	0	0	0	0	0	0	0	0
OTU_1164	OTU_3559	0	0	-0.0945733356145849	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1261	OTU_3559	0	0	0	0	0	0	0	-0.0901007516397797	0	0	0	0	0.087973545862984	0	0	0
OTU_13322	OTU_3559	0	0	-0.140318904655626	0	0	0	0	0	0	-0.0805259196255513	0	0	-0.168595071604568	0	0	0
OTU_250	OTU_3559	0	-0.0804550355770413	0	0	0	0	0	0	-0.0735842533240056	0	-0.0907029193216866	0	0	0	-0.124845495607925	-0.0925063290724976
OTU_2636	OTU_3559	0	0	0	0	0	0	0	0	0	0	0	0	-0.180770363961803	0	0	0
OTU_12739	OTU_357	-0.13471836748073	-0.271118667719403	0	0	0	0	0	0	-0.280848369763865	-0.212099721332981	0	0	0	0	0	-0.215365201393269
OTU_1274	OTU_357	0	-0.0961343359894699	0	0	0	-0.114370599101481	0	0	-0.0838434780902259	-0.313347711366746	0	0	0	0	-0.0993511340368561	0
OTU_1651	OTU_357	0	-0.104303682210732	0	0	0	0	0	0	-0.407718510543466	0	0	0	0	0	0	0
OTU_1788	OTU_357	0	-0.443479667635796	0	0	0	-0.181288158609486	0	0	-0.504658256750281	-0.16460618932539	-0.117063809555867	0	-0.135002817148302	-0.10323087682522	0	-0.304177886222556
OTU_2352	OTU_357	0	-0.0881021991388156	0	0	-0.113368740902545	0	0	0	-0.0777405151862905	-0.474024310884532	0	0	0	0	-0.0859299819777738	-0.137805724337991
OTU_3200	OTU_357	-0.115067357107849	-0.138934167204495	0	0	-0.0848481177379188	0	0	0	-0.108946034274214	-0.101732951766641	0	0	0	0	0	-0.101228210390463
OTU_2143	OTU_3578	0	0	0	0	0	0	0	0	0	0	-0.174607230860496	0	0	0	0	0
OTU_34968	OTU_3578	-0.15690871993468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2124	OTU_358	0	0	-0.0938794664923494	0	0	0	0	0	-0.0841347203928937	0	0	-0.0945680505946045	0	-0.147597266373246	0	0
OTU_18464	OTU_35878	0	0	0	-0.0841501296486805	0	0	0	0	0	0	0	0	0	0	0	0
OTU_257	OTU_35878	0	0	-0.2240441311527	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28	OTU_35878	0	0	0	0	-0.173595621592034	0	-0.0888282523030646	-0.0862053692009109	0	0	0	-0.14577170183809	0	0	0	0
OTU_1782	OTU_359	0	0	0	0	-0.14962008462393	-0.140528165063766	-0.146649459593284	0	0	0	0	0	0	-0.0922513611174432	0	0
OTU_15831	OTU_3596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2035	OTU_3596	0	0	0	0	-0.0931142042015418	0	0	0	0	0	0	0	0	0	0	0
OTU_1006	OTU_36	0	-0.143754067036741	0	0	0	0	0	0	-0.342124562095784	0	0	0	0	0	-0.0875316880475576	-0.114118915851533
OTU_1237	OTU_36	0	0	-0.0856772763117195	0	0	0	0	-0.140565079706123	0	-0.223100348031346	0	0	0	0	-0.189970728222121	-0.215465223204208
OTU_157	OTU_36	0	0	0	0	0	0.0984959641738543	0	0	0	0	0	0	0	0	0	0.084436786213743
OTU_17	OTU_36	0	-0.3795705211419	0	0	0	-0.0996983961729907	0	0	0.175619025687319	0	-0.123740325168036	0	0	0	0	0
OTU_1799	OTU_36	-0.0783566013277517	-0.234488610121305	0	0	0	0	0	-0.198974427897018	-0.0976085276257247	-0.0727444381923694	0	0	-0.124475090680091	-0.210446642469601	0	-0.40695330602921
OTU_2	OTU_36	-0.100842575969845	0	0	0	0	0.116318131955175	-0.101769111389603	0	-0.381081665704059	0	0	0	0.0875493412946918	0	0	0
OTU_243	OTU_36	0	-0.183289670109748	0	0	0	0	0	0	-0.211773355454239	0	0	0	0	0	0	0
OTU_3	OTU_36	0	-0.572836172094579	0	0	0	-0.25417283361849	0	0	0.280759962049488	-0.340317962126489	-0.222760290281315	-0.091145711910412	-0.278541675494745	0	-0.0732583529283041	-0.282088511464794
OTU_1079	OTU_360	0	0.104773547884734	-0.0921943390851574	0	0	0	0	0	0	0.0942580314345778	0	0	0	-0.0883289835290229	0	0
OTU_141	OTU_360	0	0	0	0	0	0	0	0	0	0.0649478232966344	0	0	-0.0859643579421279	0	-0.0671747504597983	0
OTU_298	OTU_360	0	0.0869389156684901	0	0	0	0	0	0	-0.109107710737447	0.0877319942978226	0	0	-0.0915076545516775	0	-0.104420828818879	0
OTU_1346	OTU_361	-0.256010811954628	-0.0806289788255683	0	0	0	0	-0.0812074271422278	0	0	0	-0.0825463542210077	0	-0.143019235284282	0	-0.0924435640219649	0
OTU_1523	OTU_361	0	0	-0.139684019062478	0	0	0	0	0	0	0	0	-0.143770244102746	0	0	0	0
OTU_1878	OTU_361	-0.215659859491545	0	0	0	0	0	-0.0603018515907126	-0.114626063548526	0	0	-0.0605147806015838	0	-0.115223543126883	-0.0871384816883969	-0.0695568440479631	0
OTU_2463	OTU_361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_325	OTU_361	0	0	0	0	0	-0.132619957976812	0	0	0	0	0	-0.118405553367739	0	0	0	0
OTU_108	OTU_3610	-0.144301219613542	-0.0834948749937289	0	0	0	0	-0.0873701645224923	0	-0.120503113755146	-0.0756016244675376	-0.0945832914012066	0	0	0	-0.0870109261443084	-0.0783013477565873
OTU_1134	OTU_3610	0	0	0	0	-0.104141909981924	0	0	0	0	0	0	0	-0.0828132441782109	0	0	0
OTU_1209	OTU_3610	0	0	0	-0.0825974495748785	0	-0.0716803467055082	0	0	0	0	0	-0.271489352496878	0	0	0	0
OTU_1225	OTU_3610	-0.0936027826776747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1362	OTU_3610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14012	OTU_3610	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.176778181671241	0	0
OTU_1544	OTU_3610	0	0	0	-0.139809445267912	-0.0789868855095605	0	0	0	0	0	0	0	0	-0.113172352945493	0	0
OTU_1611	OTU_3610	0	0	0	0	-0.0905181075793519	0	0	0	0	0	0	0	0	0	0	0
OTU_2521	OTU_3610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_254	OTU_3610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2609	OTU_3610	0	0	0	-0.13543238507546	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3288	OTU_3610	0	0	0	-0.0892842642645001	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3387	OTU_3610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3524	OTU_3610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_104	OTU_363	-0.188496458497923	0	-0.592533196202297	-0.0967651021669597	-0.149430492280978	0	0	0	0	0	0	0	0	0	0	0
OTU_1368	OTU_363	0	-0.100205710988889	0	0	0	0	-0.110049588522157	0	0	0	-0.0749560214775624	0	0	0	-0.21012458308094	0
OTU_1524	OTU_363	-0.16649424525462	0.0790175449624902	-0.0840338535439388	0	0	0	0	0	0	-0.0860303360849879	0	-0.258739077389815	0	0	0	-0.0950086170297134
OTU_169	OTU_363	0	0	0.0960638582808646	0	0	0	0	0	0	0	0.0707474223839401	0	0	0	0	0
OTU_174	OTU_363	-0.128263806075759	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0940890145816707	0
OTU_1846	OTU_363	0	-0.191228196212776	-0.133540565525301	0	0	0	-0.126748528146011	0	0	-0.14368405239611	-0.195123084893874	-0.24318065369714	0	0	-0.237464320290379	0
OTU_188	OTU_363	0	0	0	0	0	0	0	0	0	-0.151115339275109	-0.11049308936373	0	0	0	-0.0737991234680093	0
OTU_320	OTU_363	0	0.084513915630296	0.122223424937717	0	-0.117043037333771	0	0	0	-0.206871584068589	0	0.0927334471007183	0	0	0	0.0864676611650877	0
OTU_3256	OTU_363	-0.0974599011226742	-0.118775931227216	-0.21095356803423	0	0	0	0	0	0	-0.0852121419144948	-0.119334482889463	-0.103639580377283	0	0	-0.0872816760404727	0
OTU_1009	OTU_362	0	0.112567153304075	0	-0.22480982131519	0	0	0.108961972073235	0	0.0763990943980503	0.118744755586073	0.102557097273616	0	0	0	-0.165330326712216	0.116321059341553
OTU_1036	OTU_362	0	0	0	-0.122469688456746	0	0	0	0	0	0	0	-0.0722253964669923	0	0	0	0
OTU_1061	OTU_362	0	-0.11803345079052	0	0	-0.074534425985387	0	-0.140790546246049	0	-0.394779047045149	-0.411917810812422	-0.124650501918475	0	0	0	-0.187677236695466	-0.0831341223680967
OTU_10843	OTU_362	0	-0.081270124533358	0	-0.204647731159381	0	0	0	0	-0.133083825852683	-0.141595052161434	-0.096645797902603	0	0	0	-0.0861295699587634	0
OTU_1225	OTU_362	-0.0936063471695295	0.10677318361982	-0.0771291231067771	-0.250805688759519	0	0	0.104736488052224	0	0.0796358643962395	0.112501712557501	0.0991376556863253	0	0.0765562509296086	0	0.104389841353728	0.0795392152417552
OTU_1291	OTU_362	0	0	0	0	0	0	-0.105816096319458	0	0	-0.0937438956273635	0	0	0	0	0	-0.0988920297253429
OTU_1362	OTU_362	0	0	-0.09989381106314	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1611	OTU_362	0	0	-0.106793198307888	0	-0.188984662871404	0	0	0	-0.0748084181225899	-0.182643507390517	0	0	0	0	-0.120802879912879	0
OTU_1809	OTU_362	0	-0.202686536495753	-0.15603414122008	0	0	0	0	-0.0855836311374976	0	0	0	0	-0.10794437149696	0	0	-0.156105722662532
OTU_1967	OTU_362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1992	OTU_362	0	-0.154603264414773	-0.0688224280777469	-0.0682317587074941	0	0	-0.0637663944804034	0	-0.114813659274552	-0.0591006177411717	-0.0987286854233219	0	0	0	-0.163170909732257	-0.220726526865353
OTU_206	OTU_362	0	-0.276339627464495	0	0	-0.325551503162593	0	-0.304822092894128	-0.140958178285242	-0.186518740989913	-0.579780052444114	-0.382805256593489	0	-0.109213128270999	-0.12477057217059	0	-0.320511969425531
OTU_2073	OTU_362	0	0	0	0	0	0	0	0	-0.0728308449963884	0	0	0	0	0	0	0
OTU_2447	OTU_362	0	0	0	0	0	0	0	0	0	-0.496324148530952	0	0	0	0	0	0
OTU_2454	OTU_362	0	0	0	0	0	0	0	0	-0.0831924198954975	-0.0895001374518288	-0.0726865872284479	0	0	0	0	-0.0913822149142922
OTU_254	OTU_362	0	0	-0.079905738240323	-0.10894207549861	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2627	OTU_362	0	0	0	-0.203686720594116	0	0	0	0	-0.10604484897406	0	-0.1839672657806	0	0	0	-0.157456125650406	0
OTU_2714	OTU_362	0	0	0	0	-0.122852091463063	0	0	0	-0.0799998373125823	0	0	0	0	0	-0.145653904746171	0
OTU_2733	OTU_362	0	-0.0750655739299248	0	0	0	0	-0.0470462891737412	0	-0.0886577891639262	-0.0450695479232356	-0.0793770302401837	0	0	0	-0.0764509063492226	-0.0976480911389086
OTU_2825	OTU_362	0	0	0	-0.196627125601561	0	0	0	0	-0.096449637756814	0	0	0	0	0	0	0
OTU_293	OTU_362	0	0.103940382645016	0	-0.173054668488186	0	0	0	0	0.104440557484773	-0.276168628080023	0.122364577987429	0	0	0	-0.0879236824256778	0
OTU_299	OTU_362	0	0.136126438242332	-0.182924647028801	0	-0.19063987353898	0	-0.202628286032783	0	0.130397463943464	0	0.14982957826416	0	-0.131039138966036	0	0	0
OTU_301	OTU_362	0	-0.369656396515379	0	0	-0.0866129168500986	0	-0.289393512354271	0	-0.40755694765208	-0.360118081577474	-0.421066924097524	0	-0.117901663507261	0	-0.260781661852683	-0.250979579747082
OTU_3170	OTU_362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3220	OTU_362	0	-0.11347489530057	0	0	0	0	-0.176444964863101	0	-0.280026979648635	-0.0778817576894284	-0.123708611332221	0	0	0	-0.116734707763712	-0.077762933228302
OTU_3323	OTU_362	0	0	0	-0.221627747783042	0	0	0	0	0	0	0	0	-0.0841059564182771	0	0	0
OTU_3387	OTU_362	0	-0.0902237295949984	0	-0.111438869596779	0	0	0	0	-0.128162243332313	0	-0.101682320409108	0	0	0	-0.0938625436397244	0
OTU_3487	OTU_362	0	-0.119350972495072	-0.156992483781708	0	0	0	-0.0913824441604171	0	-0.156233190562933	-0.164960177022725	-0.130611537302177	0	0	0	-0.122936368186795	-0.0830679321335513
OTU_1486	OTU_3636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2463	OTU_3636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2559	OTU_3638	0	0	0	-0.112606534682613	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2307	OTU_364	0	0	0	0	0	0	0	-0.0824647067168607	0	0	0	0	0	0	0	0
OTU_304	OTU_364	0	-0.137743706019612	-0.096442118566579	0	0	0	-0.125342810338623	0	0	0	0	0	0	0	0	0
OTU_3529	OTU_364	0	0	-0.225726283470416	0	0	0	0	-0.0852827136258955	0	0	0	0	0	0	0	0
OTU_2128	OTU_3644	-0.102542932909621	0	0	0	0	0	0	0	0	-0.232182050434572	0	0	0	0	0	0
OTU_2405	OTU_3644	0	-0.184152315401915	0	0	0	0	0	0	0	0	0	-0.170132318800825	0	0	0	0
OTU_1251	OTU_365	0	0	0	0	-0.124116908901083	0	0	-0.0900740481882826	-0.376716664939256	0	0	0	0	0	0	-0.189163350425954
OTU_1515	OTU_365	-0.138758071518901	-0.0870001544170674	0	-0.256982927150209	0	-0.0841017958458036	-0.167689620234511	-0.0888985406571079	-0.438575956216658	-0.0821678512491941	-0.241566572786819	0	0	0	0	0
OTU_12314	OTU_3653	0	0	0	-0.0754907865211519	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2352	OTU_3653	0	0	0	0	0	0	0	0	0	-0.128154086748615	0	0	0	0	0	0
OTU_2800	OTU_3653	0	0	0	-0.120448592363044	-0.0783392684523774	0	0	0	0	0	0	0	0	0	0	0
OTU_2296	OTU_3657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2764	OTU_3657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3200	OTU_3657	0	0	0	0	-0.0821539612130474	0	0	0	0	0	0	0	0	0	0	0
OTU_1178	OTU_366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_154	OTU_366	-0.131865144484815	-0.288341894157131	-0.0775278903375094	0	0	0	-0.25567514056871	-0.088543466068893	0	-0.223073235518051	-0.567377869981609	0	0	-0.0907098841293173	-0.291488862051576	0
OTU_247	OTU_367	0	-0.304760457856229	0	0	-0.267705448510448	-0.222202399283028	0	-0.132760077331056	-0.639876146641179	-0.468616494656827	-0.644418891346608	0	-0.0949542932583979	0	-0.617433315411708	-0.31372028965097
OTU_305	OTU_367	-0.131769659401543	0	-0.086410822172218	0	0	0.0824392139655598	-0.0878375405382323	0	0.148598734241479	-0.105091025578511	0.171234276281705	0	0	0	0.132937104226824	0
OTU_12052	OTU_3662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1724	OTU_3662	-0.14059211295322	-0.0981383182279424	0	-0.105629286011096	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1954	OTU_3662	-0.090830263528376	0	0	-0.0937977611578042	-0.114681391044176	0	0	-0.143107224068951	0	0	0	0	-0.11342563220309	-0.284907114286926	0	0
OTU_248	OTU_3662	-0.0958362268193158	0	0	0	-0.0937020062369001	0	0	0	0	0	-0.134602032405711	0	0	-0.131734709050298	0	-0.136173278686119
OTU_249	OTU_3662	-0.179024045211932	-0.198263838419305	0	0	0	0	0	0	0	0	0	0	-0.118405899678762	-0.179590977255148	0	-0.16476383587194
OTU_2622	OTU_3662	-0.155683451894772	-0.461662131007482	0	0	0	-0.133104183263985	0	-0.15117920034739	0	0	0	0	-0.0875847191703383	-0.156019776956414	0	0
OTU_2632	OTU_3662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2751	OTU_3662	0	-0.167820756049921	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_290	OTU_3662	-0.158192173866605	-0.177160762302247	0	0	0	0	0	0	0	0	-0.149583948643967	0	-0.108196575575327	0	-0.148266187356255	0
OTU_316	OTU_3662	-0.185958943820083	-0.147049515559961	0	0	0	0	0	0	0	-0.0959277123924794	-0.116510796180704	0	-0.091721753003983	-0.0859207472514955	0	0
OTU_2191	OTU_3672	0	0	0	0	0	0	0	0	0	0	0	-0.131624971684136	0	-0.13525455231586	0	0
OTU_1033	OTU_3678	0	0	-0.165109077684115	0	-0.208536045435302	0	0	0	0	0	0	0	-0.35825826120796	0	0	0
OTU_1189	OTU_3678	0	0	0	0	-0.102458279986827	0	0	0	0	0	0	0	-0.258777150064688	0	0	0
OTU_10438	OTU_3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10842	OTU_3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12127	OTU_3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12314	OTU_3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1423	OTU_3651	0	0	0	0	0	0	0	0	0	-0.0747103541831746	0	0	-0.0997283302135431	-0.0876575199724863	0	0
OTU_2892	OTU_3651	-0.136928396523863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3439	OTU_3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10	OTU_368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1019	OTU_368	0	0	0	0	0	0	0	0	0	0	0	0	-0.14767872509353	0	0	0
OTU_116	OTU_368	0	0.0707351470757869	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1159	OTU_368	0	0	0	0	0	0	-0.130476906488753	0	0	-0.0841289729193235	0	0	0	0	0	0
OTU_117	OTU_368	0	0.0688849339453613	0	0	0	0	-0.293057940456785	0	-0.467452395721986	-0.198693313690008	0	0	0	0	-0.170926238218971	0
OTU_126	OTU_368	0	0.092695212025769	-0.0889365178995354	0	0	0	-0.395938179521505	0	-0.422487254782828	-0.296664176574612	0	0	0	0	-0.173331297018285	0
OTU_130	OTU_368	0	0	0	0	0	0	-0.189274289846209	0	0	0	0	0	0	0	0	0
OTU_133	OTU_368	0	0.0533735803724436	0	0	0	0	-0.225950682277947	0	-0.189712559079635	-0.107530140433059	0	0	0	0	-0.085839911513483	0
OTU_1342	OTU_368	0	-0.258651832573678	0	0	0	-0.212933701131762	0	0	0	0	-0.092506209224929	0	0	0	0	-0.169354743438016
OTU_15	OTU_368	0	0	-0.138803544308788	-0.116924076235711	0	0	-0.224484861372476	0	-0.219640586066825	0	0	0	0	0	0	0
OTU_160	OTU_368	0	0.0916436525719202	0	0	0	0	-0.200188108654036	0	-0.419704596307258	0	0	0	0	0	-0.105436165552275	0
OTU_172	OTU_368	0	0.0797529320656182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_187	OTU_368	0	0.0826239701840052	0	0	0	0	-0.261635434421303	0	-0.297770887348187	-0.0947435169709765	0	0	0	0	-0.109824460172972	0
OTU_188	OTU_368	0	0	0	0	0	0	-0.122815081533682	0	0	0	0	0	0	0	0	0
OTU_1954	OTU_368	0	-0.146824596228789	0	0	0	0	0	0	0	0	-0.0789144679482429	0	0	0	0	-0.0875224842909241
OTU_212	OTU_368	0	0	0	0	0	0	-0.0669176072332578	0	0	0	0	0	0	0	0	0
OTU_249	OTU_368	0	0	0	0	0	0	0	0	-0.0951037991732958	0	0	0	0	0	0	0
OTU_262	OTU_368	0	0	-0.0989622435937926	0	0	0	0	0	0	0	-0.304194146225658	0	0	0	0	0
OTU_274	OTU_368	0	0.0583483747533176	0	0	0	0	-0.198074237004415	0	-0.148592146122179	0	0	0	0	0	0	0
OTU_278	OTU_368	0	0.0861087899469873	0	0	0	0	-0.196815916617036	0	-0.376785002990249	0	0	0	0	0	-0.104899793038878	0
